date,code,revenue,name_zh,market,name_ko,sector
2024-06,2379,10223159.0,瑞昱,sii,Realtek,팹리스
2024-07,2379,10710173.0,瑞昱,sii,Realtek,팹리스
2024-08,2379,10212638.0,瑞昱,sii,Realtek,팹리스
2024-09,2379,9829641.0,瑞昱,sii,Realtek,팹리스
2024-10,2379,8947322.0,瑞昱,sii,Realtek,팹리스
2024-11,2379,8722055.0,瑞昱,sii,Realtek,팹리스
2024-12,2379,8675245.0,瑞昱,sii,Realtek,팹리스
2025-01,2379,11868702.0,瑞昱,sii,Realtek,팹리스
2025-02,2379,11321090.0,瑞昱,sii,Realtek,팹리스
2025-03,2379,11832604.0,瑞昱,sii,Realtek,팹리스
2025-04,2379,11430305.0,瑞昱,sii,Realtek,팹리스
2025-05,2379,10276326.0,瑞昱,sii,Realtek,팹리스
2025-06,2379,10207732.0,瑞昱,sii,Realtek,팹리스
2025-07,2379,9729539.0,瑞昱,sii,Realtek,팹리스
2025-08,2379,9727390.0,瑞昱,sii,Realtek,팹리스
2025-09,2379,10034210.0,瑞昱,sii,Realtek,팹리스
2025-10,2379,9063193.0,瑞昱,sii,Realtek,팹리스
2025-11,2379,8882406.0,瑞昱,sii,Realtek,팹리스
2025-12,2379,8332875.0,瑞昱,sii,Realtek,팹리스
2026-01,2379,13577638.0,瑞昱,sii,Realtek,팹리스
2026-02,2379,10482135.0,瑞昱,sii,Realtek,팹리스
2026-03,2379,12362793.0,瑞昱,sii,Realtek,팹리스
2026-04,2379,12719097.0,瑞昱,sii,Realtek,팹리스
2026-05,2379,12523520.0,瑞昱,sii,Realtek,팹리스
2018-12,2382,102657652.0,廣達,sii,Quanta,AI서버/ODM
2019-01,2382,84925212.0,廣達,sii,Quanta,AI서버/ODM
2019-02,2382,62862271.0,廣達,sii,Quanta,AI서버/ODM
2019-03,2382,73542812.0,廣達,sii,Quanta,AI서버/ODM
2019-04,2382,78126788.0,廣達,sii,Quanta,AI서버/ODM
2019-05,2382,88677935.0,廣達,sii,Quanta,AI서버/ODM
2019-06,2382,78935998.0,廣達,sii,Quanta,AI서버/ODM
2019-07,2382,82994433.0,廣達,sii,Quanta,AI서버/ODM
2019-08,2382,91868918.0,廣達,sii,Quanta,AI서버/ODM
2019-09,2382,90278563.0,廣達,sii,Quanta,AI서버/ODM
2019-10,2382,95753560.0,廣達,sii,Quanta,AI서버/ODM
2019-11,2382,108749736.0,廣達,sii,Quanta,AI서버/ODM
2019-12,2382,92881861.0,廣達,sii,Quanta,AI서버/ODM
2020-01,2382,62958366.0,廣達,sii,Quanta,AI서버/ODM
2020-02,2382,49194067.0,廣達,sii,Quanta,AI서버/ODM
2020-03,2382,78111605.0,廣達,sii,Quanta,AI서버/ODM
2020-04,2382,83397185.0,廣達,sii,Quanta,AI서버/ODM
2020-05,2382,93347803.0,廣達,sii,Quanta,AI서버/ODM
2020-06,2382,93471203.0,廣達,sii,Quanta,AI서버/ODM
2020-07,2382,108927559.0,廣達,sii,Quanta,AI서버/ODM
2020-08,2382,106045918.0,廣達,sii,Quanta,AI서버/ODM
2020-09,2382,112374677.0,廣達,sii,Quanta,AI서버/ODM
2020-10,2382,90339020.0,廣達,sii,Quanta,AI서버/ODM
2020-11,2382,102876360.0,廣達,sii,Quanta,AI서버/ODM
2020-12,2382,109820328.0,廣達,sii,Quanta,AI서버/ODM
2021-01,2382,94354473.0,廣達,sii,Quanta,AI서버/ODM
2021-02,2382,80146858.0,廣達,sii,Quanta,AI서버/ODM
2021-03,2382,94452281.0,廣達,sii,Quanta,AI서버/ODM
2021-04,2382,84836851.0,廣達,sii,Quanta,AI서버/ODM
2021-05,2382,85052076.0,廣達,sii,Quanta,AI서버/ODM
2021-06,2382,90388641.0,廣達,sii,Quanta,AI서버/ODM
2021-07,2382,94756709.0,廣達,sii,Quanta,AI서버/ODM
2021-08,2382,84717518.0,廣達,sii,Quanta,AI서버/ODM
2021-09,2382,82114318.0,廣達,sii,Quanta,AI서버/ODM
2021-10,2382,100643704.0,廣達,sii,Quanta,AI서버/ODM
2021-11,2382,113245197.0,廣達,sii,Quanta,AI서버/ODM
2021-12,2382,124746019.0,廣達,sii,Quanta,AI서버/ODM
2022-01,2382,100800443.0,廣達,sii,Quanta,AI서버/ODM
2022-02,2382,90692342.0,廣達,sii,Quanta,AI서버/ODM
2022-03,2382,110288470.0,廣達,sii,Quanta,AI서버/ODM
2022-04,2382,66728103.0,廣達,sii,Quanta,AI서버/ODM
2022-05,2382,79955154.0,廣達,sii,Quanta,AI서버/ODM
2022-06,2382,123784105.0,廣達,sii,Quanta,AI서버/ODM
2022-07,2382,129459679.0,廣達,sii,Quanta,AI서버/ODM
2022-08,2382,131869030.0,廣達,sii,Quanta,AI서버/ODM
2022-09,2382,120746508.0,廣達,sii,Quanta,AI서버/ODM
2022-10,2382,108790516.0,廣達,sii,Quanta,AI서버/ODM
2022-11,2382,112096960.0,廣達,sii,Quanta,AI서버/ODM
2022-12,2382,106329239.0,廣達,sii,Quanta,AI서버/ODM
2023-01,2382,90070736.0,廣達,sii,Quanta,AI서버/ODM
2023-02,2382,83351194.0,廣達,sii,Quanta,AI서버/ODM
2023-03,2382,92759020.0,廣達,sii,Quanta,AI서버/ODM
2023-04,2382,77840570.0,廣達,sii,Quanta,AI서버/ODM
2023-05,2382,77011355.0,廣達,sii,Quanta,AI서버/ODM
2023-06,2382,90177487.0,廣達,sii,Quanta,AI서버/ODM
2023-07,2382,86891131.0,廣達,sii,Quanta,AI서버/ODM
2023-08,2382,101355120.0,廣達,sii,Quanta,AI서버/ODM
2023-09,2382,98258338.0,廣達,sii,Quanta,AI서버/ODM
2023-10,2382,91392610.0,廣達,sii,Quanta,AI서버/ODM
2023-11,2382,103600595.0,廣達,sii,Quanta,AI서버/ODM
2023-12,2382,92902893.0,廣達,sii,Quanta,AI서버/ODM
2024-01,2382,72936574.0,廣達,sii,Quanta,AI서버/ODM
2024-02,2382,84293471.0,廣達,sii,Quanta,AI서버/ODM
2024-03,2382,101709333.0,廣達,sii,Quanta,AI서버/ODM
2024-04,2382,97337441.0,廣達,sii,Quanta,AI서버/ODM
2024-05,2382,101298511.0,廣達,sii,Quanta,AI서버/ODM
2024-06,2382,111318180.0,廣達,sii,Quanta,AI서버/ODM
2024-07,2382,124262620.0,廣達,sii,Quanta,AI서버/ODM
2024-08,2382,145176833.0,廣達,sii,Quanta,AI서버/ODM
2024-09,2382,155109787.0,廣達,sii,Quanta,AI서버/ODM
2024-10,2382,135893235.0,廣達,sii,Quanta,AI서버/ODM
2024-11,2382,141353606.0,廣達,sii,Quanta,AI서버/ODM
2024-12,2382,138415569.0,廣達,sii,Quanta,AI서버/ODM
2025-01,2382,142560447.0,廣達,sii,Quanta,AI서버/ODM
2025-02,2382,150564741.0,廣達,sii,Quanta,AI서버/ODM
2025-03,2382,192546802.0,廣達,sii,Quanta,AI서버/ODM
2025-04,2382,154010874.0,廣達,sii,Quanta,AI서버/ODM
2025-05,2382,160242327.0,廣達,sii,Quanta,AI서버/ODM
2025-06,2382,189868451.0,廣達,sii,Quanta,AI서버/ODM
2025-07,2382,158342022.0,廣達,sii,Quanta,AI서버/ODM
2025-08,2382,152807846.0,廣達,sii,Quanta,AI서버/ODM
2025-09,2382,184108513.0,廣達,sii,Quanta,AI서버/ODM
2025-10,2382,173195793.0,廣達,sii,Quanta,AI서버/ODM
2025-11,2382,192946811.0,廣達,sii,Quanta,AI서버/ODM
2025-12,2382,272494820.0,廣達,sii,Quanta,AI서버/ODM
2026-01,2382,230834858.0,廣達,sii,Quanta,AI서버/ODM
2026-02,2382,215583149.0,廣達,sii,Quanta,AI서버/ODM
2026-03,2382,362803048.0,廣達,sii,Quanta,AI서버/ODM
2026-04,2382,339921315.0,廣達,sii,Quanta,AI서버/ODM
2026-05,2382,311481017.0,廣達,sii,Quanta,AI서버/ODM
2018-12,2408,4828971.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-01,2408,4258227.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-02,2408,3394786.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-03,2408,3718792.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-04,2408,4110913.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-05,2408,4244222.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-06,2408,4085655.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-07,2408,4575989.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-08,2408,5222016.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-09,2408,5001349.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-10,2408,4522071.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-11,2408,4262907.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2019-12,2408,4330531.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-01,2408,4500238.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-02,2408,4563039.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-03,2408,5355593.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-04,2408,5619678.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-05,2408,5549926.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-06,2408,5319753.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-07,2408,4906905.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-08,2408,4870327.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-09,2408,5546635.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-10,2408,4798034.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-11,2408,4898221.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2020-12,2408,5077165.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-01,2408,5532161.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-02,2408,5790836.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-03,2408,6407616.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-04,2408,7394273.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-05,2408,7604264.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-06,2408,7638931.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-07,2408,7950469.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-08,2408,8209899.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-09,2408,7676760.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-10,2408,7205480.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-11,2408,7256877.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2021-12,2408,6936592.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-01,2408,6772211.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-02,2408,6433273.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-03,2408,6740841.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-04,2408,6598295.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-05,2408,6197459.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-06,2408,5234918.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-07,2408,4396393.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-08,2408,3419118.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-09,2408,3206214.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-10,2408,2782167.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-11,2408,2771137.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2022-12,2408,2400249.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-01,2408,2251364.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-02,2408,2026426.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-03,2408,2147093.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-04,2408,2260020.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-05,2408,2309037.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-06,2408,2458014.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-07,2408,2437193.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-08,2408,2574894.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-09,2408,2724287.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-10,2408,2668030.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-11,2408,2874000.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2023-12,2408,3161948.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-01,2408,3060645.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-02,2408,3050934.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-03,2408,3391358.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-04,2408,3206471.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-05,2408,3351375.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-06,2408,3363197.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-07,2408,2745416.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-08,2408,2802250.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-09,2408,2584927.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-10,2408,2182240.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-11,2408,2187326.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2024-12,2408,2205531.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-01,2408,2162373.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-02,2408,2272734.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-03,2408,2752833.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-04,2408,3118820.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-05,2408,3333121.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-06,2408,4074153.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-07,2408,5352227.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-08,2408,6762501.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-09,2408,6664140.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-10,2408,7907729.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-11,2408,10168737.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2025-12,2408,12017152.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2026-01,2408,15309988.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2026-02,2408,15607184.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2026-03,2408,18169760.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2026-04,2408,25491201.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2026-05,2408,27669563.0,南亞科,sii,Nanya Tech,메모리(DRAM)
2018-12,2454,21387117.0,聯發科,sii,MediaTek,팹리스
2019-01,2454,16242046.0,聯發科,sii,MediaTek,팹리스
2019-02,2454,14161182.0,聯發科,sii,MediaTek,팹리스
2019-03,2454,22318664.0,聯發科,sii,MediaTek,팹리스
2019-04,2454,21553235.0,聯發科,sii,MediaTek,팹리스
2019-05,2454,19120819.0,聯發科,sii,MediaTek,팹리스
2019-06,2454,20893052.0,聯發科,sii,MediaTek,팹리스
2019-07,2454,20687841.0,聯發科,sii,MediaTek,팹리스
2019-08,2454,23043007.0,聯發科,sii,MediaTek,팹리스
2019-09,2454,23493506.0,聯發科,sii,MediaTek,팹리스
2019-10,2454,22002624.0,聯發科,sii,MediaTek,팹리스
2019-11,2454,20616426.0,聯發科,sii,MediaTek,팹리스
2019-12,2454,22089329.0,聯發科,sii,MediaTek,팹리스
2020-01,2454,19817777.0,聯發科,sii,MediaTek,팹리스
2020-02,2454,18220837.0,聯發科,sii,MediaTek,팹리스
2020-03,2454,22824361.0,聯發科,sii,MediaTek,팹리스
2020-04,2454,20545910.0,聯發科,sii,MediaTek,팹리스
2020-05,2454,21777663.0,聯發科,sii,MediaTek,팹리스
2020-06,2454,25279480.0,聯發科,sii,MediaTek,팹리스
2020-07,2454,26692397.0,聯發科,sii,MediaTek,팹리스
2020-08,2454,32716126.0,聯發科,sii,MediaTek,팹리스
2020-09,2454,37866211.0,聯發科,sii,MediaTek,팹리스
2020-10,2454,30438836.0,聯發科,sii,MediaTek,팹리스
2020-11,2454,33537766.0,聯發科,sii,MediaTek,팹리스
2020-12,2454,32428624.0,聯發科,sii,MediaTek,팹리스
2021-01,2454,35333330.0,聯發科,sii,MediaTek,팹리스
2021-02,2454,32552975.0,聯發科,sii,MediaTek,팹리스
2021-03,2454,40146677.0,聯發科,sii,MediaTek,팹리스
2021-04,2454,36571590.0,聯發科,sii,MediaTek,팹리스
2021-05,2454,41325915.0,聯發科,sii,MediaTek,팹리스
2021-06,2454,47755898.0,聯發科,sii,MediaTek,팹리스
2021-07,2454,40359813.0,聯發科,sii,MediaTek,팹리스
2021-08,2454,42808189.0,聯發科,sii,MediaTek,팹리스
2021-09,2454,47906318.0,聯發科,sii,MediaTek,팹리스
2021-10,2454,37412195.0,聯發科,sii,MediaTek,팹리스
2021-11,2454,45039216.0,聯發科,sii,MediaTek,팹리스
2021-12,2454,46202466.0,聯發科,sii,MediaTek,팹리스
2022-01,2454,43502342.0,聯發科,sii,MediaTek,팹리스
2022-02,2454,40028948.0,聯發科,sii,MediaTek,팹리스
2022-03,2454,59179559.0,聯發科,sii,MediaTek,팹리스
2022-04,2454,52624634.0,聯發科,sii,MediaTek,팹리스
2022-05,2454,52076120.0,聯發科,sii,MediaTek,팹리스
2022-06,2454,51029067.0,聯發科,sii,MediaTek,팹리스
2022-07,2454,40890418.0,聯發科,sii,MediaTek,팹리스
2022-08,2454,44699654.0,聯發科,sii,MediaTek,팹리스
2022-09,2454,56571204.0,聯發科,sii,MediaTek,팹리스
2022-10,2454,33384225.0,聯發科,sii,MediaTek,팹리스
2022-11,2454,36124647.0,聯發科,sii,MediaTek,팹리스
2022-12,2454,38685212.0,聯發科,sii,MediaTek,팹리스
2023-01,2454,22383397.0,聯發科,sii,MediaTek,팹리스
2023-02,2454,30309642.0,聯發科,sii,MediaTek,팹리스
2023-03,2454,42958473.0,聯發科,sii,MediaTek,팹리스
2023-04,2454,28349722.0,聯發科,sii,MediaTek,팹리스
2023-05,2454,31566805.0,聯發科,sii,MediaTek,팹리스
2023-06,2454,38218758.0,聯發科,sii,MediaTek,팹리스
2023-07,2454,31763135.0,聯發科,sii,MediaTek,팹리스
2023-08,2454,42256360.0,聯發科,sii,MediaTek,팹리스
2023-09,2454,36078033.0,聯發科,sii,MediaTek,팹리스
2023-10,2454,42810847.0,聯發科,sii,MediaTek,팹리스
2023-11,2454,43071172.0,聯發科,sii,MediaTek,팹리스
2023-12,2454,43679986.0,聯發科,sii,MediaTek,팹리스
2024-01,2454,44496290.0,聯發科,sii,MediaTek,팹리스
2024-02,2454,38481870.0,聯發科,sii,MediaTek,팹리스
2024-03,2454,50479987.0,聯發科,sii,MediaTek,팹리스
2024-04,2454,42027887.0,聯發科,sii,MediaTek,팹리스
2024-05,2454,42151178.0,聯發科,sii,MediaTek,팹리스
2024-06,2454,43092056.0,聯發科,sii,MediaTek,팹리스
2024-07,2454,45609723.0,聯發科,sii,MediaTek,팹리스
2024-08,2454,41527835.0,聯發科,sii,MediaTek,팹리스
2024-09,2454,44675936.0,聯發科,sii,MediaTek,팹리스
2024-10,2454,51117348.0,聯發科,sii,MediaTek,팹리스
2024-11,2454,45242346.0,聯發科,sii,MediaTek,팹리스
2024-12,2454,41683430.0,聯發科,sii,MediaTek,팹리스
2025-01,2454,51144288.0,聯發科,sii,MediaTek,팹리스
2025-02,2454,46171723.0,聯發科,sii,MediaTek,팹리스
2025-03,2454,55996226.0,聯發科,sii,MediaTek,팹리스
2025-04,2454,48754424.0,聯發科,sii,MediaTek,팹리스
2025-05,2454,45180526.0,聯發科,sii,MediaTek,팹리스
2025-06,2454,56433621.0,聯發科,sii,MediaTek,팹리스
2025-07,2454,43220164.0,聯發科,sii,MediaTek,팹리스
2025-08,2454,44546643.0,聯發科,sii,MediaTek,팹리스
2025-09,2454,54330057.0,聯發科,sii,MediaTek,팹리스
2025-10,2454,52026251.0,聯發科,sii,MediaTek,팹리스
2025-11,2454,46895680.0,聯發科,sii,MediaTek,팹리스
2025-12,2454,51266079.0,聯發科,sii,MediaTek,팹리스
2026-01,2454,46977055.0,聯發科,sii,MediaTek,팹리스
2026-02,2454,38954271.0,聯發科,sii,MediaTek,팹리스
2026-03,2454,63219184.0,聯發科,sii,MediaTek,팹리스
2026-04,2454,46736664.0,聯發科,sii,MediaTek,팹리스
2026-05,2454,47434191.0,聯發科,sii,MediaTek,팹리스
2018-12,3008,3226615.0,大立光,sii,Largan,광학
2019-01,3008,3346531.0,大立光,sii,Largan,광학
2019-02,3008,2532450.0,大立光,sii,Largan,광학
2019-03,3008,3925899.0,大立光,sii,Largan,광학
2019-04,3008,5008700.0,大立光,sii,Largan,광학
2019-05,3008,5026964.0,大立光,sii,Largan,광학
2019-06,3008,4075854.0,大立光,sii,Largan,광학
2019-07,3008,5473225.0,大立光,sii,Largan,광학
2019-08,3008,6476246.0,大立光,sii,Largan,광학
2019-09,3008,6595863.0,大立光,sii,Largan,광학
2019-10,3008,6625612.0,大立光,sii,Largan,광학
2019-11,3008,6655996.0,大立光,sii,Largan,광학
2019-12,3008,5099378.0,大立光,sii,Largan,광학
2020-01,3008,4110169.0,大立光,sii,Largan,광학
2020-02,3008,3672912.0,大立光,sii,Largan,광학
2020-03,3008,5444235.0,大立光,sii,Largan,광학
2020-04,3008,4683100.0,大立光,sii,Largan,광학
2020-05,3008,3866021.0,大立光,sii,Largan,광학
2020-06,3008,4136186.0,大立光,sii,Largan,광학
2020-07,3008,4612265.0,大立光,sii,Largan,광학
2020-08,3008,5024595.0,大立光,sii,Largan,광학
2020-09,3008,5124654.0,大立光,sii,Largan,광학
2020-10,3008,5137815.0,大立光,sii,Largan,광학
2020-11,3008,5243639.0,大立光,sii,Largan,광학
2020-12,3008,4910911.0,大立光,sii,Largan,광학
2021-01,3008,4607376.0,大立光,sii,Largan,광학
2021-02,3008,3212644.0,大立光,sii,Largan,광학
2021-03,3008,4010541.0,大立光,sii,Largan,광학
2021-04,3008,3398663.0,大立光,sii,Largan,광학
2021-05,3008,3358902.0,大立光,sii,Largan,광학
2021-06,3008,3370651.0,大立光,sii,Largan,광학
2021-07,3008,3803311.0,大立光,sii,Largan,광학
2021-08,3008,4011935.0,大立光,sii,Largan,광학
2021-09,3008,4172183.0,大立光,sii,Largan,광학
2021-10,3008,4203117.0,大立光,sii,Largan,광학
2021-11,3008,4351997.0,大立光,sii,Largan,광학
2021-12,3008,4502016.0,大立光,sii,Largan,광학
2022-01,3008,3729465.0,大立光,sii,Largan,광학
2022-02,3008,2608555.0,大立光,sii,Largan,광학
2022-03,3008,3756153.0,大立光,sii,Largan,광학
2022-04,3008,3127928.0,大立光,sii,Largan,광학
2022-05,3008,3147587.0,大立光,sii,Largan,광학
2022-06,3008,3393175.0,大立光,sii,Largan,광학
2022-07,3008,3885328.0,大立光,sii,Largan,광학
2022-08,3008,4441781.0,大立光,sii,Largan,광학
2022-09,3008,5102922.0,大立光,sii,Largan,광학
2022-10,3008,5212690.0,大立光,sii,Largan,광학
2022-11,3008,5230674.0,大立光,sii,Largan,광학
2022-12,3008,4015226.0,大立光,sii,Largan,광학
2023-01,3008,3262688.0,大立光,sii,Largan,광학
2023-02,3008,2565337.0,大立光,sii,Largan,광학
2023-03,3008,3308723.0,大立光,sii,Largan,광학
2023-04,3008,2870180.0,大立光,sii,Largan,광학
2023-05,3008,2626962.0,大立光,sii,Largan,광학
2023-06,3008,2696196.0,大立光,sii,Largan,광학
2023-07,3008,3489070.0,大立光,sii,Largan,광학
2023-08,3008,4545358.0,大立光,sii,Largan,광학
2023-09,3008,5572471.0,大立光,sii,Largan,광학
2023-10,3008,6326443.0,大立光,sii,Largan,광학
2023-11,3008,6790134.0,大立光,sii,Largan,광학
2023-12,3008,4781361.0,大立光,sii,Largan,광학
2024-01,3008,4467116.0,大立光,sii,Largan,광학
2024-02,3008,3387453.0,大立光,sii,Largan,광학
2024-03,3008,3451376.0,大立光,sii,Largan,광학
2024-04,3008,3457630.0,大立光,sii,Largan,광학
2024-05,3008,3486264.0,大立光,sii,Largan,광학
2024-06,3008,4041287.0,大立光,sii,Largan,광학
2024-07,3008,5434779.0,大立光,sii,Largan,광학
2024-08,3008,7018386.0,大立光,sii,Largan,광학
2024-09,3008,6523997.0,大立光,sii,Largan,광학
2024-10,3008,6546847.0,大立光,sii,Largan,광학
2024-11,3008,6012336.0,大立光,sii,Largan,광학
2024-12,3008,5636008.0,大立光,sii,Largan,광학
2025-01,3008,4947585.0,大立光,sii,Largan,광학
2025-02,3008,4734719.0,大立光,sii,Largan,광학
2025-03,3008,4892942.0,大立光,sii,Largan,광학
2025-04,3008,4374813.0,大立光,sii,Largan,광학
2025-05,3008,3238222.0,大立光,sii,Largan,광학
2025-06,3008,4145868.0,大立光,sii,Largan,광학
2025-07,3008,5413207.0,大立光,sii,Largan,광학
2025-08,3008,5968004.0,大立光,sii,Largan,광학
2025-09,3008,6235248.0,大立光,sii,Largan,광학
2025-10,3008,6260810.0,大立光,sii,Largan,광학
2025-11,3008,5302915.0,大立光,sii,Largan,광학
2025-12,3008,5617058.0,大立光,sii,Largan,광학
2026-01,3008,5498867.0,大立光,sii,Largan,광학
2026-02,3008,4613227.0,大立光,sii,Largan,광학
2026-03,3008,5419732.0,大立光,sii,Largan,광학
2026-04,3008,5362271.0,大立光,sii,Largan,광학
2026-05,3008,4592691.0,大立光,sii,Largan,광학
2018-12,3034,5105147.0,聯詠,sii,Novatek,팹리스
2019-01,3034,5118504.0,聯詠,sii,Novatek,팹리스
2019-02,3034,4616286.0,聯詠,sii,Novatek,팹리스
2019-03,3034,5211646.0,聯詠,sii,Novatek,팹리스
2019-04,3034,5520124.0,聯詠,sii,Novatek,팹리스
2019-05,3034,5590683.0,聯詠,sii,Novatek,팹리스
2019-06,3034,5193960.0,聯詠,sii,Novatek,팹리스
2019-07,3034,5413734.0,聯詠,sii,Novatek,팹리스
2019-08,3034,5567553.0,聯詠,sii,Novatek,팹리스
2019-09,3034,5614106.0,聯詠,sii,Novatek,팹리스
2019-10,3034,5635006.0,聯詠,sii,Novatek,팹리스
2019-11,3034,5484492.0,聯詠,sii,Novatek,팹리스
2019-12,3034,5406212.0,聯詠,sii,Novatek,팹리스
2020-01,3034,5619245.0,聯詠,sii,Novatek,팹리스
2020-02,3034,5459987.0,聯詠,sii,Novatek,팹리스
2020-03,3034,5811922.0,聯詠,sii,Novatek,팹리스
2020-04,3034,6544234.0,聯詠,sii,Novatek,팹리스
2020-05,3034,6212160.0,聯詠,sii,Novatek,팹리스
2020-06,3034,5853894.0,聯詠,sii,Novatek,팹리스
2020-07,3034,6743704.0,聯詠,sii,Novatek,팹리스
2020-08,3034,7283388.0,聯詠,sii,Novatek,팹리스
2020-09,3034,7974144.0,聯詠,sii,Novatek,팹리스
2020-10,3034,7567730.0,聯詠,sii,Novatek,팹리스
2020-11,3034,7578960.0,聯詠,sii,Novatek,팹리스
2020-12,3034,7306153.0,聯詠,sii,Novatek,팹리스
2021-01,3034,8122309.0,聯詠,sii,Novatek,팹리스
2021-02,3034,8714832.0,聯詠,sii,Novatek,팹리스
2021-03,3034,9529374.0,聯詠,sii,Novatek,팹리스
2021-04,3034,11083873.0,聯詠,sii,Novatek,팹리스
